scenario_id,run_id,day,x,y,dist_to_lane_km,in_lane
sc_00120,46,6,215.8008628838286,518.9741783963042,49.88629331335596,False
sc_00120,46,7,226.58172223897137,531.4546706112362,40.841520677816646,False
sc_00120,47,0,132.71376880240263,396.8636661327313,131.05658905211584,False
sc_00120,47,1,159.77585624022666,413.1775708538104,114.99144120417583,False
sc_00120,47,2,188.03290832559162,424.700968950532,100.65366083064781,False
sc_00120,47,3,201.8440502515157,434.8088254661223,91.6668377116253,False
sc_00120,47,4,222.80636317667486,460.0284927216418,73.65896726939587,False
sc_00120,47,5,256.190165093301,474.15017770849573,56.49541501329086,False
sc_00120,47,6,262.8508131164202,485.77678802660654,49.17586500672676,False
sc_00120,47,7,291.0187658366294,504.76078052208993,31.568369520623737,False
sc_00120,48,0,132.71376880240263,396.8636661327313,131.05658905211584,False
sc_00120,48,1,151.48527642560973,419.60572460707925,114.86082563398962,False
sc_00120,48,2,167.53481407086645,433.1357460111779,103.62867407780014,False
sc_00120,48,3,189.637896677533,450.03270170700654,88.92773594900335,False
sc_00120,48,4,202.5741066839613,470.24402089265635,75.75963244008527,False
sc_00120,48,5,218.65166852661875,484.66822442792176,64.12293320469823,False
sc_00120,48,6,244.60744169330934,500.8981346725198,48.45678448808608,False
sc_00120,48,7,267.3916766877055,513.0387338293547,35.636174130695785,False
sc_00120,49,0,132.71376880240263,396.8636661327313,131.05658905211584,False
sc_00120,49,1,161.78709031612814,406.94081017292797,117.09131043977303,False
sc_00120,49,2,184.266544500257,426.90627895310996,100.91045928816605,False
sc_00120,49,3,203.71557108248788,435.6132353084282,90.69900395329688,False
sc_00120,49,4,228.48147807177256,445.7461779372362,78.11794509893998,False
sc_00120,49,5,255.3082119280776,465.01815366495225,60.82180485806269,False
sc_00120,49,6,284.00461702334104,480.33370569700025,44.663538184499615,False
sc_00120,49,7,302.7759818822221,500.83689638791714,29.45778378678886,False
sc_00121,0,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,0,1,189.44755190762555,416.6217557767918,71.91050065323945,False
sc_00121,0,2,209.71290728821097,437.5993510650792,56.00631587512622,False
sc_00121,0,3,231.7283529376456,452.77773598205687,42.09394460953913,False
sc_00121,0,4,256.7252740514854,460.77960006304227,30.379625468927475,False
sc_00121,0,5,278.580749446761,469.89798541445913,19.199133978056366,True
sc_00121,0,6,301.940041978058,490.3141763891102,2.531204308220278,True
sc_00121,0,7,320.23616117729387,512.6788956662039,13.342218075031136,True
sc_00121,0,8,347.7426457304543,530.7280792112637,30.320011626919563,False
sc_00121,0,9,373.6930655975134,544.5339447925542,44.91256719390918,False
sc_00121,1,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,1,1,201.86427893192408,414.2971747735461,68.87703312102465,False
sc_00121,1,2,228.27399068579598,427.2785494664305,54.49881582756088,False
sc_00121,1,3,256.0417914644689,438.5081118510498,40.450988018571465,False
sc_00121,1,4,284.4919171124789,444.51768992321433,28.488107218568878,False
sc_00121,1,5,306.10352643889814,459.70753414482164,14.70275793436655,True
sc_00121,1,6,328.65796434125235,476.83656017722694,0.24842667259723716,True
sc_00121,1,7,353.4934808519632,496.60378855783966,17.112255193715885,True
sc_00121,1,8,384.7880237705171,507.869122634754,32.32944596421415,False
sc_00121,1,9,406.08604733096155,524.9623137060935,46.853830641975335,False
sc_00121,2,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,2,1,191.93803500217928,419.24017930545983,69.9381092149149,False
sc_00121,2,2,222.77321381136838,438.18625660713144,51.47496809427593,False
sc_00121,2,3,251.57713935999578,446.72409423875206,38.278441558216414,False
sc_00121,2,4,271.86067626808943,463.25469370642253,24.334642293830075,False
sc_00121,2,5,299.7889918316259,480.78949686416126,7.446318061133502,True
sc_00121,2,6,316.81542209064895,501.68795991950793,7.363471719389951,True
sc_00121,2,7,342.7778232258034,514.3309502071447,21.445756495203504,True
sc_00121,2,8,359.2039332736308,539.5432294846191,37.96663459133985,False
sc_00121,2,9,379.63268637599356,552.4171593287828,50.34105881880893,False
sc_00121,3,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,3,1,191.94494737569337,416.9410567718225,70.9524535038956,False
sc_00121,3,2,219.73174773058324,439.29572583614777,51.97921207514177,False
sc_00121,3,3,242.03627765206477,456.14362164152556,37.23407633584997,False
sc_00121,3,4,264.93227896228046,464.0136397488259,26.265235787817875,False
sc_00121,3,5,287.6818186970861,481.34640838801926,11.160147161100673,True
sc_00121,3,6,303.0556319924843,501.44416347218464,2.7550459734703625,True
sc_00121,3,7,320.73992491974826,524.9865655266493,18.949086062174008,True
sc_00121,3,8,340.90175770875203,546.9283915806377,35.24576496153572,False
sc_00121,3,9,362.13950471673525,567.8365913077173,51.437320112782125,False
sc_00121,4,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,4,1,193.3497943003448,417.84368261252064,70.09383369029439,False
sc_00121,4,2,217.7114931963556,438.74976520999667,52.88141571299023,False
sc_00121,4,3,237.62421872701154,464.4725503516343,34.994385831773315,False
sc_00121,4,4,266.79337297158645,478.8331304260958,19.103750698091666,True
sc_00121,4,5,291.6380877527348,492.1869845733012,5.072721419476319,True
sc_00121,4,6,309.93434639622313,505.6320577088064,6.8567380480577445,True
sc_00121,4,7,336.0438404350872,518.9160297269689,21.27055826989659,True
sc_00121,4,8,361.46508312020086,535.2667912237605,36.815306800729786,False
sc_00121,4,9,386.3145148735682,543.6181661952265,48.63592789638903,False
sc_00121,5,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,5,1,193.55075917643669,409.90874640147115,73.5366994068584,False
sc_00121,5,2,216.08809661009988,422.76380176973,60.480933838308644,False
sc_00121,5,3,238.08424277048064,432.7910192099617,48.852571838074056,False
sc_00121,5,4,263.2669555418876,438.50626441654316,38.088559434578634,False
sc_00121,5,5,285.5571382017635,458.4567419116136,21.976244940498184,True
sc_00121,5,6,307.3860254333294,482.3094323382686,4.289368181688214,True
sc_00121,5,7,328.5239917259697,498.6482062299151,9.84908273440031,True
sc_00121,5,8,350.0444537932339,521.8767203224324,27.15908548333733,False
sc_00121,5,9,379.03813073609246,528.7009744155481,39.65998004063872,False
sc_00121,6,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,6,1,187.30787045150547,417.7905255406396,72.09356310184202,False
sc_00121,6,2,215.94628853875327,430.3930286549328,57.15389458344493,False
sc_00121,6,3,234.76023298470614,448.5896989209248,42.954089383686274,False
sc_00121,6,4,256.078241529791,464.5307548202297,28.932608628591826,False
sc_00121,6,5,279.7908964368636,482.19950488046135,13.363937890798999,True
sc_00121,6,6,307.0655673358078,498.15986627440105,2.6144163036900117,True
sc_00121,6,7,330.0953187509552,507.4719373517711,14.264638505058285,True
sc_00121,6,8,354.6463279421158,524.5202041049878,29.83316296257302,False
sc_00121,6,9,382.0531432646966,540.6688938871839,45.93801300960093,False
sc_00121,7,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,7,1,194.29897129308708,420.9471583552897,68.41110492391645,False
sc_00121,7,2,209.10191731705558,442.46270836889516,54.05572637248609,False
sc_00121,7,3,226.29944003856525,463.5598466066787,39.102126353775056,False
sc_00121,7,4,245.18856125230704,482.4006126941063,24.592931463343668,False
sc_00121,7,5,273.9098859033316,502.0223658848184,6.522436853573324,True
sc_00121,7,6,299.7180347396196,514.644246807739,7.5000603038562215,True
sc_00121,7,7,320.13677449203186,534.2224566773976,22.835647267534377,True
sc_00121,7,8,348.2265016987017,559.3334734501075,43.12674855884874,False
sc_00121,7,9,373.7237191487904,584.0057817378822,62.375893683739385,False
sc_00121,8,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,8,1,201.31665931644756,413.9411476190243,69.21357635543865,False
sc_00121,8,2,225.07767011049958,429.57337233541534,54.52958148734094,False
sc_00121,8,3,255.85274332985585,445.702727874465,37.331572600658994,False
sc_00121,8,4,278.8966485230388,469.9622008121133,19.0674138275622,True
sc_00121,8,5,301.5886914609819,486.7450681737002,4.224281939511179,True
sc_00121,8,6,320.5976316954367,514.333453278148,14.192047126172639,True
sc_00121,8,7,338.3125822196509,531.9863073693517,27.791927770550068,False
sc_00121,8,8,363.64929112172376,549.1956807578364,43.68867978484709,False
sc_00121,8,9,389.1786138226796,570.3738130816106,61.40330291598084,False
sc_00121,9,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,9,1,196.14919744580564,415.17824222019465,70.35677022220592,False
sc_00121,9,2,215.2431233966449,431.92232643253993,56.70767854279819,False
sc_00121,9,3,233.62305640848072,450.87223555242605,42.316771784019544,False
sc_00121,9,4,245.73026013702753,471.03645096595454,29.440652020560325,False
sc_00121,9,5,280.24221465090955,479.25466111164945,14.518442711500205,True
sc_00121,9,6,299.1150631336105,489.36025146453653,3.877011461647634,True
sc_00121,9,7,322.9878674374599,497.99695275206193,7.75033209529158,True
sc_00121,9,8,344.3060671259587,511.49707470185115,20.692565255018092,True
sc_00121,9,9,365.61338707006814,532.7890459172122,37.076569304447176,False
sc_00121,10,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,10,1,188.50755280672743,418.6927473502852,71.30222826815205,False
sc_00121,10,2,206.1559060784164,439.60782439237596,56.281670346370845,False
sc_00121,10,3,224.31471302193128,450.27044551220894,45.627488806832886,False
sc_00121,10,4,248.20631292476747,471.81489137696883,28.286567631897547,False
sc_00121,10,5,271.6684718519593,498.7402395358591,8.706831567073841,True
sc_00121,10,6,297.95996041328675,510.16623375410154,4.944972567082871,True
sc_00121,10,7,323.0339855350127,529.9057770869313,21.87457224124929,True
sc_00121,10,8,342.87858733375145,548.8293140829761,36.73288974478274,False
sc_00121,10,9,363.9943323994612,559.6027728070186,48.40325165442756,False
sc_00121,11,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,11,1,193.16653451272313,421.1468060992572,68.6932299920205,False
sc_00121,11,2,217.89574702626615,445.32943833848344,49.91180857604138,False
sc_00121,11,3,248.3325965334365,462.664811296437,32.29116183365603,False
sc_00121,11,4,263.51493927025814,480.2853269653239,19.533959255937567,True
sc_00121,11,5,283.9894589634978,501.70998983536697,3.363679587976354,True
sc_00121,11,6,308.91772072608364,515.4156562367856,10.85023784929208,True
sc_00121,11,7,330.51359878451194,530.8365092790128,24.732587058605123,False
sc_00121,11,8,352.21984113344615,549.0322499262708,39.87800953782565,False
sc_00121,11,9,372.3272840299781,562.1924797647432,52.273931441971484,False
sc_00121,12,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,12,1,192.02024804302604,413.95352212824025,72.24882482822379,False
sc_00121,12,2,212.55216213161071,426.7160495035215,59.88991708837165,False
sc_00121,12,3,236.58942768815012,447.018376274561,43.050579805280236,False
sc_00121,12,4,263.7735499914113,472.87945777351456,22.724031786439756,True
sc_00121,12,5,299.25523619287685,485.4350048561957,5.5667929783226064,True
sc_00121,12,6,322.004182638103,493.992815038722,5.658069759166456,True
sc_00121,12,7,352.10047671286503,503.7694245602593,19.825060092587734,True
sc_00121,12,8,376.5600206900362,520.1785696808045,35.08106658881376,False
sc_00121,12,9,397.97643778674677,540.6268534030462,51.127700609293704,False
sc_00121,13,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,13,1,191.38781759717722,417.53747718229243,70.87096271629002,False
sc_00121,13,2,221.9113811642953,434.3863594915586,53.43706511223999,False
sc_00121,13,3,225.66417535111054,466.80443260358123,37.87525042368829,False
sc_00121,13,4,247.16949677486264,487.0348188646946,21.895885028766994,True
sc_00121,13,5,267.70119078418054,507.52966948501233,6.118040456537097,True
sc_00121,13,6,290.1421593304105,526.9429965205167,9.806081558885273,True
sc_00121,13,7,310.7506172903102,551.445053498161,27.380904791085744,False
sc_00121,13,8,341.01390321163325,576.6514455231974,48.425117506081286,False
sc_00121,13,9,365.8145102366081,593.7161146549504,64.08253441894753,False
sc_00121,14,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,14,1,193.68277863691856,421.32055528126364,68.44754724846103,False
sc_00121,14,2,218.45820517535978,440.3054104010326,51.94931601649283,False
sc_00121,14,3,243.50952432580402,454.3333078720342,37.552667085567464,False
sc_00121,14,4,267.95420964048503,475.4926012852808,20.20114299450028,True
sc_00121,14,5,293.35472859820754,486.1482681711002,7.181378361398395,True
sc_00121,14,6,312.87075559205584,500.83868968595283,5.697706380804965,True
sc_00121,14,7,331.9163397401776,516.877064148263,19.018941803864593,True
sc_00121,14,8,350.39294432707044,530.2464670744844,30.973930621707787,False
sc_00121,14,9,365.2071498768615,553.1060393865041,45.92727963356997,False
sc_00121,15,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,15,1,202.2596006557381,416.4415600881965,67.79954424863867,False
sc_00121,15,2,227.3721878269535,429.02478178886423,54.02164912135788,False
sc_00121,15,3,248.47876220168533,442.94072319327705,40.96477221692429,False
sc_00121,15,4,280.4464550236479,458.9017222510172,23.45111725370541,False
sc_00121,15,5,307.81720092922353,469.51897202992797,9.803907139460552,True
sc_00121,15,6,325.40471734184644,479.65734440985784,0.4316060550950372,True
sc_00121,15,7,338.02961527901937,492.5665377724842,10.269095932016336,True
sc_00121,15,8,368.1344717978627,499.48598975642926,23.17553481519692,False
sc_00121,15,9,395.60570168629977,509.97041326328053,36.79687984950366,False
sc_00121,16,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,16,1,193.88230440366382,424.7835227408533,66.85106163205049,False
sc_00121,16,2,223.1708267673283,446.14123415264686,47.82745462985058,False
sc_00121,16,3,239.8492623652842,461.30993813909606,35.665021898254274,False
sc_00121,16,4,251.37664154490363,484.46475894250744,21.656195396124627,True
sc_00121,16,5,273.97529041473945,495.7902979687641,9.25668346797051,True
sc_00121,16,6,292.7271925911475,523.1301087568027,8.965659864466554,True
sc_00121,16,7,305.55862013840493,534.0285047745976,17.98158635654896,True
sc_00121,16,8,321.41505092950166,556.7296257806885,33.20576943056834,False
sc_00121,16,9,341.87236157073266,585.7965260387786,52.74959573631492,False
sc_00121,17,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,17,1,181.8750596374938,417.6175680944692,73.94703279788675,False
sc_00121,17,2,208.55155271062483,437.7894407783462,56.30212581527672,False
sc_00121,17,3,231.71324964384794,448.68974182339815,43.90647699069877,False
sc_00121,17,4,253.0482526893407,462.6607268029943,30.75054573930363,False
sc_00121,17,5,268.87842922743516,485.5839230938692,15.436754804765261,True
sc_00121,17,6,281.4916676786713,500.57167488850905,4.684000391150589,True
sc_00121,17,7,309.55361582187254,515.3547164471272,11.031284026516197,True
sc_00121,17,8,327.19449587007796,535.789998672297,25.83724622988916,False
sc_00121,17,9,354.8682710857039,558.0009867737485,44.70998723939425,False
sc_00121,18,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,18,1,190.05303948001514,409.75923508740954,74.7468619098201,False
sc_00121,18,2,207.65112406366174,425.48233018161113,62.03848979932064,False
sc_00121,18,3,226.8980589240119,440.6352993198617,49.04289602901132,False
sc_00121,18,4,246.23497356094848,455.68458392424816,36.06371748038921,False
sc_00121,18,5,268.3146069504969,463.99597409699,25.166737024471296,False
sc_00121,18,6,289.49460121377484,484.1308225224979,9.336025441011273,True
sc_00121,18,7,311.1361498931953,504.9931696456641,6.967332639323421,True
sc_00121,18,8,330.4773170275752,521.2182921760622,20.467823505965377,True
sc_00121,18,9,338.30213559963425,548.2625353849485,34.985386253010304,False
sc_00121,19,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,19,1,189.38850460284525,425.8786852649307,67.83666873466339,False
sc_00121,19,2,205.74426594016344,445.1825313005336,53.951338290138985,False
sc_00121,19,3,234.83163212541814,459.9379335140314,37.912875948592074,False
sc_00121,19,4,256.7346848402325,475.8164112961515,23.727706031101185,False
sc_00121,19,5,282.0264041344103,489.62570460111897,9.349086144860518,True
sc_00121,19,6,303.19456676073986,509.464425141384,6.346816330999759,True
sc_00121,19,7,322.4146685554422,526.7634267850486,20.282546658094795,True
sc_00121,19,8,340.09801869390907,541.2994574375318,32.493922456561165,False
sc_00121,19,9,365.1003942935438,553.2541514986508,45.95785231938683,False
sc_00121,20,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,20,1,187.90944883346566,418.5919821722954,71.54241476338044,False
sc_00121,20,2,218.18322961575845,438.6296962294449,52.78020864846867,False
sc_00121,20,3,237.38784204297653,452.37369274496183,40.42146470858797,False
sc_00121,20,4,254.71670473133167,473.57316971159935,25.37965409390913,False
sc_00121,20,5,272.860525773303,494.26781698974736,10.294503554182512,True
sc_00121,20,6,287.37869435540523,509.88673787320204,1.3604102801414526,True
sc_00121,20,7,310.7099961302925,526.6454077455568,16.401934954306952,True
sc_00121,20,8,331.299573793304,538.4913156877955,28.374401108135835,False
sc_00121,20,9,342.88153848298754,565.4171367281513,44.06850853904756,False
sc_00121,21,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,21,1,190.98550364207532,428.40322260301514,66.19803660652462,False
sc_00121,21,2,209.26213402685542,450.92137309694715,50.26314590042579,False
sc_00121,21,3,237.14604949543974,466.07850894506026,34.44067973369966,False
sc_00121,21,4,263.0353600674296,473.4645918595826,22.706753608445762,True
sc_00121,21,5,285.0243067935704,491.9766068743635,7.329015321668332,True
sc_00121,21,6,315.9339327484,512.0482821991384,11.65618313321066,True
sc_00121,21,7,346.13022448253696,528.9482619520496,29.00562871453919,False
sc_00121,21,8,376.38064714854715,539.9577516275008,43.7681760604381,False
sc_00121,21,9,403.33298790631426,553.3491693247013,58.505188472612076,False
sc_00121,22,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,22,1,187.73014417897207,429.58292891628867,66.74118518429702,False
sc_00121,22,2,207.76888058042795,451.30654426749476,50.58125574903867,False
sc_00121,22,3,224.91194481562627,470.6557619096019,36.4183480378746,False
sc_00121,22,4,238.62288277570826,493.7141054078835,21.73797086696227,True
sc_00121,22,5,255.22325995598504,522.3057286170107,3.6658447800554965,True
sc_00121,22,6,273.7366421958994,540.9843915662873,10.648774088346665,True
sc_00121,22,7,290.62245973727073,560.1739878811554,24.656960253454248,False
sc_00121,22,8,311.823417268107,583.6473919293533,41.9707409704461,False
sc_00121,22,9,328.1370201837868,606.7998800620053,57.54403979511983,False
sc_00121,23,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,23,1,196.84419939075661,415.70941685169083,69.89457525542083,False
sc_00121,23,2,216.36348524574544,433.94021143588316,55.448974417233146,False
sc_00121,23,3,238.86838628024552,456.0542546947316,38.30976272640205,False
sc_00121,23,4,264.15396662026484,473.16537212595176,22.473180048008565,True
sc_00121,23,5,285.9815146219472,483.4483156635037,10.78688938413122,True
sc_00121,23,6,311.49469013369725,499.83782270884774,4.805061185844863,True
sc_00121,23,7,341.1884031145217,514.273969138889,20.900685056115,True
sc_00121,23,8,360.5605761234185,525.6648043192807,32.273735996724895,False
sc_00121,23,9,385.99835960108294,546.0146490263703,49.59217325385296,False
sc_00121,24,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,24,1,182.60802041326323,426.7309257958442,69.67762989844933,False
sc_00121,24,2,200.85221344614294,450.96479018996615,52.99471010776532,False
sc_00121,24,3,221.24238006280405,464.78052137589196,40.216469748813935,False
sc_00121,24,4,232.95067874467196,487.64872493392386,26.275200947804468,False
sc_00121,24,5,250.78348976554935,513.0481725831108,9.211451124155385,True
sc_00121,24,6,273.98808126604126,526.6333968967223,4.385422993626552,True
sc_00121,24,7,299.5313977660504,542.8187081130355,19.896942773495454,True
sc_00121,24,8,321.45044187631385,559.9806485965831,34.65485318141487,False
sc_00121,24,9,343.8122419513827,575.7598939705997,48.946194959518635,False
sc_00121,25,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,25,1,186.60392683060437,414.46809904994984,73.7928932831472,False
sc_00121,25,2,215.010668740815,434.9229214688976,55.45693506249816,False
sc_00121,25,3,236.8410289194387,452.2895952400372,40.63750475620091,False
sc_00121,25,4,257.7433772400969,471.75447798151913,25.193846470445223,False
sc_00121,25,5,286.8093052970199,489.2949361043332,7.930925373028821,True
sc_00121,25,6,305.2459805583217,506.21338268699617,5.58028719861054,True
sc_00121,25,7,324.2350807461997,516.9328546167308,16.53118328859893,True
sc_00121,25,8,347.1200225067755,530.0352380912069,29.810006453999936,False
sc_00121,25,9,371.19880766645053,542.5374472384739,43.2139386690151,False
sc_00121,26,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,26,1,193.45364672956507,401.9815547841262,77.07363742044753,False
sc_00121,26,2,228.0386933279305,416.42670649348935,59.374148010845644,False
sc_00121,26,3,250.80438189895372,432.39975953973254,44.86500408948096,False
sc_00121,26,4,268.51042101086426,449.78833145953394,31.384896139981866,False
sc_00121,26,5,291.145151227726,470.5357765707334,14.807489242258537,True
sc_00121,26,6,305.8468856445715,484.35304931545335,3.889170201814769,True
sc_00121,26,7,328.4905199848937,498.4880410552793,9.767314228043569,True
sc_00121,26,8,346.05223719415443,509.2114511237906,20.253075558893165,True
sc_00121,26,9,369.31422275058145,529.8642525311597,36.993799803785784,False
sc_00121,27,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,27,1,202.57457347202117,424.4255928547972,64.1662137897865,False
sc_00121,27,2,225.28052073291627,439.9870750010596,49.85859507822438,False
sc_00121,27,3,244.67527118812174,454.92913282457573,36.90791184856105,False
sc_00121,27,4,276.94173829929434,468.3975018154168,20.398700823996013,True
sc_00121,27,5,294.8126257605955,489.09611799849614,5.40106793098385,True
sc_00121,27,6,324.2273550984063,508.10073302337395,12.623348630135201,True
sc_00121,27,7,346.08777618422346,522.2922829422123,26.048663847311886,False
sc_00121,27,8,372.88788917723775,545.7754434888907,45.198160440912346,False
sc_00121,27,9,392.99527680927895,561.728403800753,58.82892859224831,False
sc_00121,28,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,28,1,195.67181539643516,421.6999261746646,67.62921563059648,False
sc_00121,28,2,215.36097080688612,443.0927126638851,51.72991193970208,False
sc_00121,28,3,236.2276389401715,461.73669965717176,36.66090038490848,False
sc_00121,28,4,258.84965240705026,478.161101161609,21.999177305647194,True
sc_00121,28,5,273.3025131047459,500.96817428730196,7.187232524231751,True
sc_00121,28,6,293.145354515363,522.3550773191254,8.759738114873223,True
sc_00121,28,7,320.77116821497884,544.8774906366502,27.75449480192439,False
sc_00121,28,8,350.2489661056941,559.7187521861562,43.958626147631655,False
sc_00121,28,9,367.58639178598,587.3354745990829,61.840757191816735,False
sc_00121,29,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,29,1,190.61148303762482,413.3401734002791,72.98081624914434,False
sc_00121,29,2,225.16574800170014,420.5475541396509,58.491727223057865,False
sc_00121,29,3,248.12380751572903,434.55197732559316,44.790132542142004,False
sc_00121,29,4,276.98575502944504,447.87979956259545,29.456635763452155,False
sc_00121,29,5,299.78054561469344,467.6501502442319,13.258918245969896,True
sc_00121,29,6,317.95275237657023,485.172768294458,0.4329376284248306,True
sc_00121,29,7,336.944921501168,497.6738376992701,12.172608194318103,True
sc_00121,29,8,364.97204840861093,513.7953840084049,28.468351029994622,False
sc_00121,29,9,387.14494016836073,525.4876937597122,40.8907794010194,False
sc_00121,30,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,30,1,191.38024362635431,413.0820704622264,72.84349153223015,False
sc_00121,30,2,215.17226097379668,426.1771264389445,59.271217219582944,False
sc_00121,30,3,244.86537872262102,437.0985131379182,44.72991273671935,False
sc_00121,30,4,263.8922455678227,454.9719644086288,30.603381789682153,False
sc_00121,30,5,288.1362963031119,469.96445317643526,16.044264284242875,True
sc_00121,30,6,319.76763850274875,480.971696828825,0.8310314878677953,True
sc_00121,30,7,340.1699588847228,502.97215545468833,15.570233005612822,True
sc_00121,30,8,363.030553250754,520.7911449942225,30.926638741314513,False
sc_00121,30,9,396.6945203996549,531.1500700234459,46.518045751308975,False
sc_00121,31,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,31,1,196.02690220270625,416.991667188191,69.59492734224696,False
sc_00121,31,2,224.69013130730283,421.81927398230675,58.08497689778708,False
sc_00121,31,3,244.60591691424034,440.61772142233417,43.258687181479296,False
sc_00121,31,4,272.21795176583447,448.173626171807,30.88619286341432,False
sc_00121,31,5,297.289398698386,462.76548329769616,16.23359384561863,True
sc_00121,31,6,322.41269231282894,484.19300625011897,1.4584964059890315,True
sc_00121,31,7,344.0615948344038,498.5322696867684,14.879941623758693,True
sc_00121,31,8,370.25989143256885,509.2774217089686,28.20021538054334,False
sc_00121,31,9,392.46071434294237,518.4611603772042,39.52256233023039,False
sc_00121,32,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,32,1,195.28644229804084,410.40941486078736,72.74760179584686,False
sc_00121,32,2,217.59742768035088,422.40379155114715,60.14643979179251,False
sc_00121,32,3,241.04511759194818,437.65199409482216,45.734731054477585,False
sc_00121,32,4,273.02869800002804,451.19966827932024,29.282981678007417,False
sc_00121,32,5,296.2379122839457,460.5572115099953,17.55395333197229,True
sc_00121,32,6,318.8446390659195,484.0970308162976,0.24900083937143963,True
sc_00121,32,7,343.9718581230923,502.740450390721,16.71132537354885,True
sc_00121,32,8,364.52105011640737,523.5495253628729,32.633834164663156,False
sc_00121,32,9,384.4084500648448,538.335743444149,45.67674802718983,False
sc_00121,33,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,33,1,194.8047385963958,410.1690241142546,73.01145383729126,False
sc_00121,33,2,221.14427850262604,420.11483131256927,59.998428531533875,False
sc_00121,33,3,245.49398520882545,437.40474260374367,44.388898973700975,False
sc_00121,33,4,265.1499969487007,444.81917339378094,34.68125909612015,False
sc_00121,33,5,289.15164122203566,460.7797394954627,19.773373510811535,True
sc_00121,33,6,317.0469255456298,478.03487951250634,3.019512233749167,True
sc_00121,33,7,346.4019999592662,489.9835888567786,11.86547546332985,True
sc_00121,33,8,368.9648488804649,506.6864509517196,26.630973872792147,False
sc_00121,33,9,400.84940828777286,524.4696602950212,44.92316558944825,False
sc_00121,34,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,34,1,198.11347773090853,420.72152038399264,67.26320623327256,False
sc_00121,34,2,217.2869142047127,441.17376048328714,51.948468964784226,False
sc_00121,34,3,246.01660698705254,464.7655897661274,32.119784892024434,False
sc_00121,34,4,264.5269064232998,484.2972117509081,17.429020645295477,True
sc_00121,34,5,278.0268278266431,512.1914795898954,0.6793585792031058,True
sc_00121,34,6,303.70368150917045,526.4263204493828,14.013397903039905,True
sc_00121,34,7,322.9675053731927,538.2920004711522,25.560972024390338,False
sc_00121,34,8,343.14101719755234,555.8606900277913,39.9277969880844,False
sc_00121,34,9,368.1723956731652,568.8406176115863,53.85454176156551,False
sc_00121,35,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,35,1,192.4676151015624,413.9134285320751,72.12022583237193,False
sc_00121,35,2,225.13128326372302,415.9763927341578,60.524234976274464,False
sc_00121,35,3,254.94808816173207,418.8893834501856,49.48355440197277,False
sc_00121,35,4,278.6882593656679,437.8076907161159,33.35336557281211,False
sc_00121,35,5,306.1564925858216,450.2955038831199,18.847159969150958,True
sc_00121,35,6,329.57316592576893,457.05853611607967,8.197492227916491,True
sc_00121,35,7,355.20115633994806,464.4531180747763,3.4547179273688533,True
sc_00121,35,8,376.5121878233446,474.7874863804694,14.99480213399079,True
sc_00121,35,9,404.74692304423957,489.6767070224672,30.813551984474156,False
sc_00121,36,0,170.15066824380673,400.3193466643527,85.43068092695015,False
sc_00121,36,1,185.90834548336755,418.0949600850414,72.41671512819896,False
